audiocs:0:audiocs:class	controller
ip:0:ip:outNoRoutes	0
ip:0:ip:outRequests	2223694
ip:0:ip:outSwitchIPv6	0
ip:0:ip:rawipInOverflows	0
ip:0:ip:reasmDuplicates	0
ip:0:ip:reasmFails	0
ip:0:ip:reasmOKs	0
ip:0:ip:reasmPartDups	0
ip:0:ip:reasmReqds	0
ip:0:ip:reasmTimeout	60
ip:0:ip:routeEntrySize	156
ip:0:ip:routingDiscards	0
ip:0:ip:snaptime	8464512.3886896
ip:0:ip:udpInCksumErrs	0
ip:0:ip:udpInOverflows	170
ip:0:ip6stat:class	net
ip:0:ip6stat:crtime	83.9778502
ip:0:ip6stat:ip6_frag_mdt_addpdescfail	0
ip:0:ip6stat:ip6_frag_mdt_allocd	0
ip:0:ip6stat:ip6_frag_mdt_allocfail	0
ip:0:ip6stat:ip6_frag_mdt_discarded	0
ip:0:ip6stat:ip6_frag_mdt_pkt_out	0
ip:0:ip6stat:ip6_in_sw_cksum	0
ip:0:ip6stat:ip6_out_sw_cksum	0
ip:0:ip6stat:ip6_tcp_in_full_hw_cksum_err	0
ip:0:ip6stat:ip6_tcp_in_part_hw_cksum_err	0
ip:0:ip6stat:ip6_tcp_in_sw_cksum_err	0
ip:0:ip6stat:ip6_tcp_out_sw_cksum_bytes	0
ip:0:ip6stat:ip6_udp_fanmb	0
ip:0:ip6stat:ip6_udp_fannorm	0
ip:0:ip6stat:ip6_udp_fast_path	0
ip:0:ip6stat:ip6_udp_in_full_hw_cksum_err	0
ip:0:ip6stat:ip6_udp_in_part_hw_cksum_err	0
ip:0:ip6stat:ip6_udp_in_sw_cksum_err	0
ip:0:ip6stat:ip6_udp_out_sw_cksum_bytes	0
ip:0:ip6stat:ip6_udp_slow_path	0
ip:0:ip6stat:snaptime	8464512.390953
ip:0:ipdrop:ah_bad_auth	0
ip:0:ipdrop:ah_bad_length	0
ip:0:ipdrop:ah_bad_v4_opts	0
ip:0:ipdrop:ah_bad_v6_hdrs	0
ip:0:ipdrop:ah_bytes_expire	0
ip:0:ipdrop:ah_crypto_failed	0
ip:0:ipdrop:ah_early_replay	0
ip:0:ipdrop:ah_no_sa	0
ip:0:ipdrop:ah_nomem	0
ip:0:ipdrop:ah_replay	0
ip:0:ipdrop:class	net
ip:0:ipdrop:crtime	83.9782216
ip:0:ipdrop:esp_bad_auth	0
ip:0:ipdrop:esp_bad_padding	0
ip:0:ipdrop:esp_bad_padlen	0
ip:0:ipdrop:esp_bytes_expire	0
ip:0:ipdrop:esp_crypto_failed	0
ip:0:ipdrop:esp_early_replay	0
ip:0:ipdrop:esp_icmp	0
ip:0:ipdrop:esp_no_sa	0
ip:0:ipdrop:esp_nomem	0
ip:0:ipdrop:esp_replay	0
ip:0:ipdrop:ip_ipsec_not_loaded	0
ip:0:ipdrop:sadb_acquire_nomem	0
ip:0:ipdrop:sadb_acquire_timeout	0
ip:0:ipdrop:sadb_acquire_toofull	0
ip:0:ipdrop:sadb_inlarval_replace	0
ip:0:ipdrop:sadb_inlarval_timeout	0
ip:0:ipdrop:snaptime	8464512.3920822
ip:0:ipdrop:spd_ah_badid	0
ip:0:ipdrop:spd_ah_innermismatch	0
ip:0:ipdrop:spd_ahesp_diffid	0
ip:0:ipdrop:spd_bad_ahalg	0
ip:0:ipdrop:spd_bad_espaalg	0
ip:0:ipdrop:spd_bad_espealg	0
ip:0:ipdrop:spd_bad_selfencap	0
ip:0:ipdrop:spd_esp_badid	0
ip:0:ipdrop:spd_esp_innermismatch	0
ip:0:ipdrop:spd_evil_frag	0
ip:0:ipdrop:spd_explicit	0
ip:0:ipdrop:spd_got_ah	0
ip:0:ipdrop:spd_got_clear	0
ip:0:ipdrop:spd_got_esp	0
ip:0:ipdrop:spd_got_secure	0
ip:0:ipdrop:spd_got_selfencap	0
ip:0:ipdrop:spd_loopback_mismatch	0
ip:0:ipdrop:spd_malformed_frag	0
ip:0:ipdrop:spd_malformed_packet	0
ip:0:ipdrop:spd_max_frags	0
ip:0:ipdrop:spd_no_policy	0
ip:0:ipdrop:spd_nomem	0
ip:0:ipdrop:spd_overlap_frag	0
ip:0:ipdrop:tcp_clear	0
ip:0:ipdrop:tcp_ipsec_alloc	0
ip:0:ipdrop:tcp_mismatch	0
ip:0:ipdrop:tcp_secure	0
ip:0:ipsec_stat:ah_stat_in_discards	0
ip:0:ipsec_stat:ah_stat_in_requests	0
ip:0:ipsec_stat:ah_stat_lookup_failure	0
ip:0:ipsec_stat:class	net
ip:0:ipsec_stat:crtime	83.9782688
ip:0:ipsec_stat:esp_stat_in_discards	0
ip:0:ipsec_stat:esp_stat_in_requests	0
ip:0:ipsec_stat:esp_stat_lookup_failure	0
ip:0:ipsec_stat:sadb_acquire_maxpackets	4
ip:0:ipsec_stat:sadb_acquire_qhiwater	0
ip:0:ipsec_stat:snaptime	8464512.3948456
ip:0:ipstat:class	net
ip:0:ipstat:crtime	83.9778354
ip:0:ipstat:ip_classify_fail	0
ip:0:ipstat:ip_conn_flputbq	0
ip:0:ipstat:ip_conn_walk_drain	0
ip:0:ipstat:ip_db_ref	0
ip:0:ipstat:ip_frag_mdt_addpdescfail	0
ip:0:ipstat:ip_frag_mdt_allocd	0
ip:0:ipstat:ip_frag_mdt_allocfail	0
ip:0:ipstat:ip_frag_mdt_discarded	0
ip:0:ipstat:ip_frag_mdt_pkt_out	0
ip:0:ipstat:ip_in_sw_cksum	8073240
ip:0:ipstat:ip_input_multi_squeue	0
ip:0:ipstat:ip_ipoptions	0
ip:0:ipstat:ip_ire_arp_timer_expired	7053
ip:0:ipstat:ip_ire_pmtu_timer_expired	14107
ip:0:ipstat:ip_ire_redirect_timer_expired	141072
ip:0:ipstat:ip_multimblk3	0
ip:0:ipstat:ip_multimblk4	0
ip:0:ipstat:ip_multipkttcp	0
ip:0:ipstat:ip_notaligned1	0
ip:0:ipstat:ip_notaligned2	0
ip:0:ipstat:ip_opt	0
ip:0:ipstat:ip_out_sw_cksum	0
ip:0:ipstat:ip_tcp_fast_path	0
ip:0:ipstat:ip_tcp_in_full_hw_cksum_err	0
ip:0:ipstat:ip_tcp_in_part_hw_cksum_err	0
ip:0:ipstat:ip_tcp_in_sw_cksum_err	0
ip:0:ipstat:ip_tcp_input_error	0
ip:0:ipstat:ip_tcp_out_sw_cksum_bytes	0
ip:0:ipstat:ip_tcp_slow_path	0
ip:0:ipstat:ip_tcpoptions	0
ip:0:ipstat:ip_tcppullup	0
ip:0:ipstat:ip_trash_ire_reclaim_calls	0
ip:0:ipstat:ip_trash_ire_reclaim_success	0
ip:0:ipstat:ip_udp_fanmb	217926
ip:0:ipstat:ip_udp_fannorm	34
ip:0:ipstat:ip_udp_fanothers	7856450
ip:0:ipstat:ip_udp_fast_path	247393
ip:0:ipstat:ip_udp_in_full_hw_cksum_err	0
ip:0:ipstat:ip_udp_in_part_hw_cksum_err	0
ip:0:ipstat:ip_udp_in_sw_cksum_err	0
ip:0:ipstat:ip_udp_input_err	0
ip:0:ipstat:ip_udp_out_sw_cksum_bytes	0
ip:0:ipstat:ip_udp_rput_local	0
ip:0:ipstat:ip_udp_slow_path	8074351
ip:0:ipstat:ipsec_fanout_proto	0
ip:0:ipstat:ipsec_proto_ahesp	0
ip:0:ipstat:snaptime	8464512.3954488
ipf:0:inbound:acct	0
ipf:0:inbound:bad frag state alloc	0
ipf:0:inbound:bad ip pkt	0
ipf:0:inbound:bad pkt state alloc	0
ipf:0:inbound:block	0
ipf:0:inbound:block, logged	0
ipf:0:inbound:cachehit	0
ipf:0:inbound:class	net
ipf:0:inbound:crtime	7784070.2008212
ipf:0:inbound:dropped:pps ceiling	0
ipf:0:inbound:ip upd. fail	0
ipf:0:inbound:ipv6 pkt	0
ipf:0:inbound:logged	0
ipf:0:inbound:new frag state compl. pkt	0
ipf:0:inbound:new frag state kept	0
ipf:0:inbound:new pkt kept state	0
ipf:0:inbound:nomatch	0
ipf:0:inbound:nomatch, logged	0
ipf:0:inbound:pass	0
ipf:0:inbound:pass, logged	0
ipf:0:inbound:pullup nok	0
ipf:0:inbound:pullup ok	0
ipf:0:inbound:return sent	0
ipf:0:inbound:short	0
ipf:0:inbound:skip	0
ipf:0:inbound:snaptime	8464512.3979976
ipf:0:inbound:src != route	0
ipf:0:inbound:tcp cksum bad	0
ipf:0:inbound:ttl invalid	0
ipf:0:outbound:acct	0
ipf:0:outbound:bad frag state alloc	0
ipf:0:outbound:bad ip pkt	0
ipf:0:outbound:bad pkt state alloc	0
ipf:0:outbound:block	0
ipf:0:outbound:block, logged	0
ipf:0:outbound:cachehit	0
ipf:0:outbound:class	net
ipf:0:outbound:crtime	7784070.2008548
ipf:0:outbound:dropped:pps ceiling	0
ipf:0:outbound:ip upd. fail	0
ipf:0:outbound:ipv6 pkt	0
ipf:0:outbound:logged	0
ipf:0:outbound:new frag state compl. pkt	0
ipf:0:outbound:new frag state kept	0
ipf:0:outbound:new pkt kept state	0
ipf:0:outbound:nomatch	0
ipf:0:outbound:nomatch, logged	0
ipf:0:outbound:pass	0
ipf:0:outbound:pass, logged	0
ipf:0:outbound:pullup nok	0
ipf:0:outbound:pullup ok	0
ipf:0:outbound:return sent	0
ipf:0:outbound:short	0
ipf:0:outbound:skip	0
ipf:0:outbound:snaptime	8464512.3993982
ipf:0:outbound:src != route	0
ipf:0:outbound:tcp cksum bad	0
ipf:0:outbound:ttl invalid	0
ipsecah:0:ah_stat:acquire_requests	0
ipsecah:0:ah_stat:bad_auth	0
ipsecah:0:ah_stat:bytes_expired	0
ipsecah:0:ah_stat:class	net
ipsecah:0:ah_stat:crtime	87.574641
ipsecah:0:ah_stat:crypto_async	0
ipsecah:0:ah_stat:crypto_failures	0
ipsecah:0:ah_stat:crypto_sync	0
ipsecah:0:ah_stat:good_auth	0
ipsecah:0:ah_stat:in_accelerated	0
ipsecah:0:ah_stat:keysock_in	0
ipsecah:0:ah_stat:noaccel	0
ipsecah:0:ah_stat:num_aalgs	0
ipsecah:0:ah_stat:out_accelerated	0
ipsecah:0:ah_stat:out_discards	0
ipsecah:0:ah_stat:out_requests	0
ipsecah:0:ah_stat:replay_early_failures	0
ipsecah:0:ah_stat:replay_failures	0
ipsecah:0:ah_stat:snaptime	8464512.400908
ipsecesp:0:esp_stat:acquire_requests	0
ipsecesp:0:esp_stat:bad_auth	0
ipsecesp:0:esp_stat:bad_decrypt	0
ipsecesp:0:esp_stat:bad_padding	0
ipsecesp:0:esp_stat:bytes_expired	0
ipsecesp:0:esp_stat:class	net
ipsecesp:0:esp_stat:crtime	87.5749822
ipsecesp:0:esp_stat:crypto_async	0
ipsecesp:0:esp_stat:crypto_failures	0
ipsecesp:0:esp_stat:crypto_sync	0
ipsecesp:0:esp_stat:good_auth	0
ipsecesp:0:esp_stat:in_accelerated	0
ipsecesp:0:esp_stat:keysock_in	0
ipsecesp:0:esp_stat:noaccel	0
ipsecesp:0:esp_stat:num_aalgs	0
ipsecesp:0:esp_stat:num_ealgs	0
ipsecesp:0:esp_stat:out_accelerated	0
ipsecesp:0:esp_stat:out_discards	0
ipsecesp:0:esp_stat:out_requests	0
ipsecesp:0:esp_stat:replay_early_failures	0
ipsecesp:0:esp_stat:replay_failures	0
ipsecesp:0:esp_stat:snaptime	8464512.4019838
iscsi:0:iscsi_hba_1:_alias	
iscsi:0:iscsi_hba_1:_cntr_sess	0
iscsi:0:iscsi_hba_1:_name	
iscsi:0:iscsi_hba_1:class	iscsi_hba
iscsi:0:iscsi_hba_1:crtime	85.6923334
iscsi:0:iscsi_hba_1:snaptime	8464512.4030928
kcf:0:framework_stats:class	crypto
kcf:0:framework_stats:crtime	83.91988
kcf:0:framework_stats:idle threads in pool	0
kcf:0:framework_stats:max requests in gswq	4194304
kcf:0:framework_stats:max threads in pool	2
kcf:0:framework_stats:maxalloc for HW taskq	2097152
kcf:0:framework_stats:min threads in pool	1
kcf:0:framework_stats:minalloc for HW taskq	64
kcf:0:framework_stats:requests in gswq	0
kcf:0:framework_stats:snaptime	8464512.4035194
kcf:0:framework_stats:threads for HW taskq	8
kcf:0:framework_stats:total threads in pool	0
kcf:0:md5_provider_stats:class	crypto
kcf:0:md5_provider_stats:crtime	83.9199636
kcf:0:md5_provider_stats:kcf_ops_failed	0
kcf:0:md5_provider_stats:kcf_ops_passed	0
kcf:0:md5_provider_stats:kcf_ops_returned_busy	0
kcf:0:md5_provider_stats:kcf_ops_total	0
kcf:0:md5_provider_stats:snaptime	8464512.4041706
kcf:0:sha1_provider_stats:class	crypto
kcf:0:sha1_provider_stats:crtime	83.9368628
kcf:0:sha1_provider_stats:kcf_ops_failed	0
kcf:0:sha1_provider_stats:kcf_ops_passed	0
kcf:0:sha1_provider_stats:kcf_ops_returned_busy	0
kcf:0:sha1_provider_stats:kcf_ops_total	0
kcf:0:sha1_provider_stats:snaptime	8464512.4045882
kcf:0:swrand_provider_stats:class	crypto
kcf:0:swrand_provider_stats:crtime	83.9200496
kcf:0:swrand_provider_stats:kcf_ops_failed	0
kcf:0:swrand_provider_stats:kcf_ops_passed	0
kcf:0:swrand_provider_stats:kcf_ops_returned_busy	0
kcf:0:swrand_provider_stats:kcf_ops_total	0
kcf:0:swrand_provider_stats:snaptime	8464512.4050004
kssl:0:kssl_stats:class	crypto
kssl:0:kssl_stats:crtime	86.6381102
kssl:0:kssl_stats:kssl_alloc_fails	0
kssl:0:kssl_stats:kssl_appdata_record_ins	0
kssl:0:kssl_stats:kssl_appdata_record_outs	0
kssl:0:kssl_stats:kssl_bad_pre_master_secret	0
kssl:0:kssl_stats:kssl_compute_mac_failure	0
kssl:0:kssl_stats:kssl_fallback_connections	0
kssl:0:kssl_stats:kssl_fatal_alerts	0
kssl:0:kssl_stats:kssl_full_handshakes	0
kssl:0:kssl_stats:kssl_internal_errors	0
kssl:0:kssl_stats:kssl_no_suite_found	0
kssl:0:kssl_stats:kssl_proxy_fallback_failed	0
kssl:0:kssl_stats:kssl_record_decrypt_failure	0
kssl:0:kssl_stats:kssl_resumed_sessions	0
kssl:0:kssl_stats:kssl_sid_cache_hits	0
kssl:0:kssl_stats:kssl_sid_cache_lookups	0
kssl:0:kssl_stats:kssl_sid_uncached	0
kssl:0:kssl_stats:kssl_verify_mac_failure	0
kssl:0:kssl_stats:kssl_warning_alerts	0
kssl:0:kssl_stats:snaptime	8464512.4054546
lgrp:0:lgrp0:alloc fail	100184
lgrp:0:lgrp0:class	misc
lgrp:0:lgrp0:cpus	2
lgrp:0:lgrp0:crtime	85.1891746
lgrp:0:lgrp0:default policy	0
lgrp:0:lgrp0:load average	32032
lgrp:0:lgrp0:lwp migrations	0
lgrp:0:lgrp0:next-touch policy	0
lgrp:0:lgrp0:pages avail	1022289
lgrp:0:lgrp0:pages failed to mark	0
lgrp:0:lgrp0:pages failed to migrate from	0
lgrp:0:lgrp0:pages failed to migrate to	0
lgrp:0:lgrp0:pages free	980894
lgrp:0:lgrp0:pages installed	1048576
lgrp:0:lgrp0:pages marked for migration	0
lgrp:0:lgrp0:pages migrated from	0
lgrp:0:lgrp0:pages migrated to	0
lgrp:0:lgrp0:random policy	0
lgrp:0:lgrp0:round robin policy	0
lgrp:0:lgrp0:snaptime	8464512.4065474
lgrp:0:lgrp0:span process policy	0
lgrp:0:lgrp0:span psrset policy	0
lo:0:lo0:class	net
lo:0:lo0:crtime	91.072893
lo:0:lo0:ipackets	186623
lo:0:lo0:opackets	186623
lo:0:lo0:snaptime	8464512.4077472
nfs:0:nfs4_callback_stats:callbacks	0
nfs:0:nfs4_callback_stats:cb_dispatch	0
nfs:0:nfs4_callback_stats:cb_getattr	0
nfs:0:nfs4_callback_stats:cb_illegal	0
nfs:0:nfs4_callback_stats:cb_null	0
nfs:0:nfs4_callback_stats:cb_recall	0
nfs:0:nfs4_callback_stats:claim_cur	0
nfs:0:nfs4_callback_stats:claim_cur_ok	0
nfs:0:nfs4_callback_stats:class	misc
nfs:0:nfs4_callback_stats:crtime	114.1534968
nfs:0:nfs4_callback_stats:deleg_recover	0
nfs:0:nfs4_callback_stats:delegaccept_r	0
nfs:0:nfs4_callback_stats:delegaccept_rw	0
nfs:0:nfs4_callback_stats:delegations	0
nfs:0:nfs4_callback_stats:delegreturn	0
nfs:0:nfs4_callback_stats:recall_failed	0
nfs:0:nfs4_callback_stats:recall_trunc	0
nfs:0:nfs4_callback_stats:return_limit_addmap	0
nfs:0:nfs4_callback_stats:return_limit_write	0
nfs:0:nfs4_callback_stats:snaptime	8464512.4082166
nfs:0:nfs_client:badcalls	2
nfs:0:nfs_client:calls	204510
nfs:0:nfs_client:class	misc
nfs:0:nfs_client:clgets	204509
nfs:0:nfs_client:cltoomany	12
nfs:0:nfs_client:crtime	114.146025
nfs:0:nfs_client:snaptime	8464512.4092248
nfs:0:nfs_server:badcalls	0
nfs:0:nfs_server:calls	0
nfs:0:nfs_server:class	misc
nfs:0:nfs_server:crtime	114.1535226
nfs:0:nfs_server:snaptime	8464512.4097896
nfs:0:rfsproccnt_v2:class	misc
nfs:0:rfsproccnt_v2:create	0
nfs:0:rfsproccnt_v2:crtime	114.1535514
nfs:0:rfsproccnt_v2:getattr	0
nfs:0:rfsproccnt_v2:link	0
nfs:0:rfsproccnt_v2:lookup	0
nfs:0:rfsproccnt_v2:mkdir	0
nfs:0:rfsproccnt_v2:null	0
nfs:0:rfsproccnt_v2:read	0
nfs:0:rfsproccnt_v2:readdir	0
nfs:0:rfsproccnt_v2:readlink	0
nfs:0:rfsproccnt_v2:remove	0
nfs:0:rfsproccnt_v2:rename	0
nfs:0:rfsproccnt_v2:rmdir	0
nfs:0:rfsproccnt_v2:root	0
nfs:0:rfsproccnt_v2:setattr	0
nfs:0:rfsproccnt_v2:snaptime	8464512.4102272
nfs:0:rfsproccnt_v2:statfs	0
nfs:0:rfsproccnt_v2:symlink	0
nfs:0:rfsproccnt_v2:wrcache	0
nfs:0:rfsproccnt_v2:write	0
nfs:0:rfsproccnt_v3:access	0
nfs:0:rfsproccnt_v3:class	misc
nfs:0:rfsproccnt_v3:commit	0
nfs:0:rfsproccnt_v3:create	0
nfs:0:rfsproccnt_v3:crtime	114.153618
nfs:0:rfsproccnt_v3:fsinfo	0
nfs:0:rfsproccnt_v3:fsstat	0
nfs:0:rfsproccnt_v3:getattr	0
nfs:0:rfsproccnt_v3:link	0
nfs:0:rfsproccnt_v3:lookup	0
nfs:0:rfsproccnt_v3:mkdir	0
nfs:0:rfsproccnt_v3:mknod	0
nfs:0:rfsproccnt_v3:null	0
nfs:0:rfsproccnt_v3:pathconf	0
nfs:0:rfsproccnt_v3:read	0
nfs:0:rfsproccnt_v3:readdir	0
nfs:0:rfsproccnt_v3:readdirplus	0
nfs:0:rfsproccnt_v3:readlink	0
nfs:0:rfsproccnt_v3:remove	0
nfs:0:rfsproccnt_v3:rename	0
nfs:0:rfsproccnt_v3:rmdir	0
nfs:0:rfsproccnt_v3:setattr	0
nfs:0:rfsproccnt_v3:snaptime	8464512.4112542
nfs:0:rfsproccnt_v3:symlink	0
nfs:0:rfsproccnt_v3:write	0
nfs:0:rfsproccnt_v4:access	0
nfs:0:rfsproccnt_v4:class	misc
nfs:0:rfsproccnt_v4:close	0
nfs:0:rfsproccnt_v4:commit	0
nfs:0:rfsproccnt_v4:compound	0
nfs:0:rfsproccnt_v4:create	0
nfs:0:rfsproccnt_v4:crtime	114.1537088
nfs:0:rfsproccnt_v4:delegpurge	0
nfs:0:rfsproccnt_v4:delegreturn	0
nfs:0:rfsproccnt_v4:getattr	0
nfs:0:rfsproccnt_v4:getfh	0
nfs:0:rfsproccnt_v4:illegal	0
nfs:0:rfsproccnt_v4:link	0
nfs:0:rfsproccnt_v4:lock	0
nfs:0:rfsproccnt_v4:lockt	0
nfs:0:rfsproccnt_v4:locku	0
nfs:0:rfsproccnt_v4:lookup	0
nfs:0:rfsproccnt_v4:lookupp	0
nfs:0:rfsproccnt_v4:null	0
nfs:0:rfsproccnt_v4:nverify	0
nfs:0:rfsproccnt_v4:open	0
nfs:0:rfsproccnt_v4:open_confirm	0
nfs:0:rfsproccnt_v4:open_downgrade	0
nfs:0:rfsproccnt_v4:openattr	0
nfs:0:rfsproccnt_v4:putfh	0
nfs:0:rfsproccnt_v4:putpubfh	0
nfs:0:rfsproccnt_v4:putrootfh	0
nfs:0:rfsproccnt_v4:read	0
nfs:0:rfsproccnt_v4:readdir	0
nfs:0:rfsproccnt_v4:readlink	0
nfs:0:rfsproccnt_v4:release_lockowner	0
nfs:0:rfsproccnt_v4:remove	0
nfs:0:rfsproccnt_v4:rename	0
nfs:0:rfsproccnt_v4:renew	0
nfs:0:rfsproccnt_v4:reserved	0
nfs:0:rfsproccnt_v4:restorefh	0
nfs:0:rfsproccnt_v4:savefh	0
nfs:0:rfsproccnt_v4:secinfo	0
nfs:0:rfsproccnt_v4:setattr	0
nfs:0:rfsproccnt_v4:setclientid	0
nfs:0:rfsproccnt_v4:setclientid_confirm	0
nfs:0:rfsproccnt_v4:snaptime	8464512.4124522
nfs:0:rfsproccnt_v4:verify	0
nfs:0:rfsproccnt_v4:write	0
nfs:0:rfsreqcnt_v2:class	misc
nfs:0:rfsreqcnt_v2:create	0
nfs:0:rfsreqcnt_v2:crtime	114.1535372
nfs:0:rfsreqcnt_v2:getattr	23
nfs:0:rfsreqcnt_v2:link	0
nfs:0:rfsreqcnt_v2:lookup	0
nfs:0:rfsreqcnt_v2:mkdir	0
nfs:0:rfsreqcnt_v2:null	0
nfs:0:rfsreqcnt_v2:read	0
nfs:0:rfsreqcnt_v2:readdir	0
nfs:0:rfsreqcnt_v2:readlink	0
nfs:0:rfsreqcnt_v2:remove	0
nfs:0:rfsreqcnt_v2:rename	0
nfs:0:rfsreqcnt_v2:rmdir	0
nfs:0:rfsreqcnt_v2:root	0
nfs:0:rfsreqcnt_v2:setattr	0
nfs:0:rfsreqcnt_v2:snaptime	8464512.4145768
nfs:0:rfsreqcnt_v2:statfs	2
nfs:0:rfsreqcnt_v2:symlink	0
nfs:0:rfsreqcnt_v2:wrcache	0
nfs:0:rfsreqcnt_v2:write	0
nfs:0:rfsreqcnt_v3:access	9284
nfs:0:rfsreqcnt_v3:class	misc
nfs:0:rfsreqcnt_v3:commit	1217
nfs:0:rfsreqcnt_v3:create	341
nfs:0:rfsreqcnt_v3:crtime	114.1535988
nfs:0:rfsreqcnt_v3:fsinfo	55
nfs:0:rfsreqcnt_v3:fsstat	60
nfs:0:rfsreqcnt_v3:getattr	156523
nfs:0:rfsreqcnt_v3:link	22
nfs:0:rfsreqcnt_v3:lookup	24982
nfs:0:rfsreqcnt_v3:mkdir	16
nfs:0:rfsreqcnt_v3:mknod	0
nfs:0:rfsreqcnt_v3:null	0
nfs:0:rfsreqcnt_v3:pathconf	0
nfs:0:rfsreqcnt_v3:read	5656
nfs:0:rfsreqcnt_v3:readdir	6
nfs:0:rfsreqcnt_v3:readdirplus	1993
nfs:0:rfsreqcnt_v3:readlink	24
nfs:0:rfsreqcnt_v3:remove	432
nfs:0:rfsreqcnt_v3:rename	144
nfs:0:rfsreqcnt_v3:rmdir	15
nfs:0:rfsreqcnt_v3:setattr	521
nfs:0:rfsreqcnt_v3:snaptime	8464512.4155734
nfs:0:rfsreqcnt_v3:symlink	335
nfs:0:rfsreqcnt_v3:write	2318
nfs:0:rfsreqcnt_v4:access	0
nfs:0:rfsreqcnt_v4:class	misc
nfs:0:rfsreqcnt_v4:close	0
nfs:0:rfsreqcnt_v4:commit	0
nfs:0:rfsreqcnt_v4:compound	180
nfs:0:rfsreqcnt_v4:create	0
nfs:0:rfsreqcnt_v4:crtime	114.1536856
nfs:0:rfsreqcnt_v4:delegpurge	0
nfs:0:rfsreqcnt_v4:delegreturn	0
nfs:0:rfsreqcnt_v4:getattr	0
nfs:0:rfsreqcnt_v4:getfh	0
nfs:0:rfsreqcnt_v4:link	0
nfs:0:rfsreqcnt_v4:lock	0
nfs:0:rfsreqcnt_v4:lockt	0
nfs:0:rfsreqcnt_v4:locku	0
nfs:0:rfsreqcnt_v4:lookup	0
nfs:0:rfsreqcnt_v4:lookupp	0
nfs:0:rfsreqcnt_v4:null	0
nfs:0:rfsreqcnt_v4:nverify	0
nfs:0:rfsreqcnt_v4:open	0
nfs:0:rfsreqcnt_v4:open_confirm	0
nfs:0:rfsreqcnt_v4:open_downgrade	0
nfs:0:rfsreqcnt_v4:openattr	0
nfs:0:rfsreqcnt_v4:putfh	0
nfs:0:rfsreqcnt_v4:putpubfh	0
nfs:0:rfsreqcnt_v4:putrootfh	180
nfs:0:rfsreqcnt_v4:read	0
nfs:0:rfsreqcnt_v4:readdir	0
nfs:0:rfsreqcnt_v4:readlink	0
nfs:0:rfsreqcnt_v4:remove	0
nfs:0:rfsreqcnt_v4:rename	0
nfs:0:rfsreqcnt_v4:renew	0
nfs:0:rfsreqcnt_v4:reserved	0
nfs:0:rfsreqcnt_v4:restorefh	0
nfs:0:rfsreqcnt_v4:savefh	0
nfs:0:rfsreqcnt_v4:secinfo	0
nfs:0:rfsreqcnt_v4:setattr	0
nfs:0:rfsreqcnt_v4:setclientid	0
nfs:0:rfsreqcnt_v4:setclientid_confirm	0
nfs:0:rfsreqcnt_v4:snaptime	8464512.416765
nfs:0:rfsreqcnt_v4:verify	0
nfs:0:rfsreqcnt_v4:write	0
nfs:1:mntinfo:class	misc
nfs:1:mntinfo:crtime	115.4030446
nfs:1:mntinfo:lookup_deviate	0
nfs:1:mntinfo:lookup_rtxcur	0
nfs:1:mntinfo:lookup_srtt	0
nfs:1:mntinfo:mik_acdirmax	60
nfs:1:mntinfo:mik_acdirmin	30
nfs:1:mntinfo:mik_acregmax	60
nfs:1:mntinfo:mik_acregmin	3
nfs:1:mntinfo:mik_curread	32768
nfs:1:mntinfo:mik_curserver	nitro
nfs:1:mntinfo:mik_curwrite	32768
nfs:1:mntinfo:mik_failover	0
nfs:1:mntinfo:mik_flags	535557
nfs:1:mntinfo:mik_noresponse	0
nfs:1:mntinfo:mik_proto	tcp
nfs:1:mntinfo:mik_remap	0
nfs:1:mntinfo:mik_retrans	5
nfs:1:mntinfo:mik_secmod	1
nfs:1:mntinfo:mik_timeo	600
nfs:1:mntinfo:mik_vers	3
nfs:1:mntinfo:read_deviate	0
nfs:1:mntinfo:read_rtxcur	0
nfs:1:mntinfo:read_srtt	0
nfs:1:mntinfo:snaptime	8464512.4187268
nfs:1:mntinfo:write_deviate	0
nfs:1:mntinfo:write_rtxcur	0
nfs:1:mntinfo:write_srtt	0
nfs:1:nfs1:class	nfs
nfs:1:nfs1:crtime	115.4030316
nfs:1:nfs1:nread	132930
nfs:1:nfs1:nwritten	0
nfs:1:nfs1:rcnt	0
nfs:1:nfs1:reads	21
nfs:1:nfs1:rlastupdate	8304470.7480992
nfs:1:nfs1:rlentime	0.0490654
nfs:1:nfs1:rtime	0.0490654
nfs:1:nfs1:snaptime	8464512.4202546
nfs:1:nfs1:wcnt	0
nfs:1:nfs1:wlastupdate	0
nfs:1:nfs1:wlentime	0
nfs:1:nfs1:writes	0
nfs:1:nfs1:wtime	0
nfs:2:mntinfo:class	misc
nfs:2:mntinfo:crtime	123.591357
nfs:2:mntinfo:lookup_deviate	2
nfs:2:mntinfo:lookup_rtxcur	1
nfs:2:mntinfo:lookup_srtt	2
nfs:2:mntinfo:mik_acdirmax	60
nfs:2:mntinfo:mik_acdirmin	30
nfs:2:mntinfo:mik_acregmax	60
nfs:2:mntinfo:mik_acregmin	3
nfs:2:mntinfo:mik_curread	8192
nfs:2:mntinfo:mik_curserver	for volume management (/vol)
nfs:2:mntinfo:mik_curwrite	512
nfs:2:mntinfo:mik_failover	0
nfs:2:mntinfo:mik_flags	85
nfs:2:mntinfo:mik_noresponse	0
nfs:2:mntinfo:mik_proto	-
